Name,student_id,gender,program,gpa,previous_results,course_information,module_credits,ca_weight,final_exam_weight,ca_marks,final_exam_marks,total_marks,final_grade,lecture_attendance,attendance_percentage,assignment_marks,exam_results,quiz_scores,submission_status,login_frequency,time_spent_lms,resources_accessed,forum_chat_activity,course_start_date,click_count,assessment_date,assessment_type,assessment_score,assessment_max_score,Predicted_Risk_Level,Learning_Style,assignment_due_date,assignment_submission_date,sessions_attended,total_sessions_held,click_timestamp,module_id,pass_fail_status,assignment_max_marks,Non_Engaged_Modules
Tharushi Jayaweera,ST5292,Female,ITM,2.38,Weak,Software Engineering,3,30,70,24.3,18.6,42.9,F,8,28.2,24.3,26.6,28,On-time,3,64,24,10,15/01/2025 0:00,475,23/04/2025 0:00,Quiz,23,50,High Risk,At-Risk Learner,8/04/2025 0:00,5/04/2025 0:00,25,30,23/04/2025 13:47,MOD-IN2201,Fail,30,Software Development Models
Pradeep Jeyarajah,ST5293,Male,IT,2.18,Good,Software Engineering,3,30,70,23.4,54.3,77.7,A,17,56.2,23.4,77.6,57,Late,16,89,15,10,6/02/2025 0:00,153,17/05/2025 0:00,Assignment,52,100,Medium Risk,Moderate Learner,7/03/2025 0:00,10/03/2025 0:00,16,28,17/05/2025 14:58,MOD-IN2201,Pass,30,"Software Maintenance & Evolution, Software Testing"
Udara Weerasinghe,ST5294,Male,ITM,2.72,Average,Software Engineering,3,30,70,24.1,49.8,73.9,A-,8,28.2,24.1,71.2,45,Late,21,17,26,10,23/03/2025 0:00,491,7/04/2025 0:00,Lab,25,30,Medium Risk,At-Risk Learner,23/04/2025 0:00,23/04/2025 0:00,13,27,7/04/2025 20:25,MOD-IN2201,Pass,30,Agile & Scrum
Vishaka Panchacharam,ST5295,Female,IT,3.58,Average,Software Engineering,3,30,70,22.6,30.2,52.8,C+,20,66.3,22.6,43.2,60,Late,13,31,39,9,15/04/2025 0:00,143,18/04/2025 0:00,Quiz,22,30,Medium Risk,Moderate Learner,5/06/2025 0:00,6/06/2025 0:00,28,28,18/04/2025 21:05,MOD-IN2201,Pass,30,Software Development Models
Janaka Rambukwella,ST5296,Male,IT,2.18,Average,Software Engineering,3,30,70,11.3,36.7,48.0,C,9,30.5,11.3,52.4,83,On-time,23,68,14,0,6/02/2025 0:00,80,6/05/2025 0:00,Quiz,39,50,Medium Risk,At-Risk Learner,16/05/2025 0:00,15/05/2025 0:00,16,26,6/05/2025 19:45,MOD-IN2201,Pass,30,"Requirements Engineering, UI/UX Design"
Methuli Perera,ST5297,Female,ITM,3.77,Average,Software Engineering,3,30,70,16.2,56.2,72.4,A-,20,66.7,16.2,80.3,93,Late,18,56,19,13,6/02/2025 0:00,145,26/05/2025 0:00,Assignment,48,50,Low Risk,Moderate Learner,14/05/2025 0:00,16/05/2025 0:00,18,28,26/05/2025 11:11,MOD-IN2201,Pass,30,Software Development Models
Nadeesha Nanayakkara,ST5298,Female,IT,3.91,Good,Software Engineering,3,30,70,8.3,21.3,29.6,F,27,90.3,8.3,30.5,91,Late,8,35,29,5,23/03/2025 0:00,346,29/05/2025 0:00,Assignment,69,100,Medium Risk,Passive Learner,27/04/2025 0:00,2/05/2025 0:00,16,27,29/05/2025 15:01,MOD-IN2201,Fail,30,"Software Measurement, General"
Methuli Siriwardana,ST5299,Female,IT,3.13,Average,Software Engineering,3,30,70,14.6,60.9,75.5,A,8,25.0,14.6,87.0,92,On-time,4,47,19,1,5/03/2025 0:00,170,10/05/2025 0:00,Assignment,17,20,Medium Risk,Passive Learner,17/04/2025 0:00,22/04/2025 0:00,7,26,10/05/2025 17:50,MOD-IN2201,Pass,30,"General, Software Engineering Methods"
Sashika Sivarajah,ST5300,Female,IT,2.42,Good,Software Engineering,3,30,70,16.1,54.7,70.8,A-,8,26.7,16.1,78.2,36,Late,18,47,21,13,6/04/2025 0:00,197,8/06/2025 0:00,Final Exam,12,100,Medium Risk,At-Risk Learner,4/06/2025 0:00,9/06/2025 0:00,28,28,8/06/2025 21:02,MOD-IN2201,Pass,30,UI/UX Design
Malith Jayaweera,ST5301,Male,ITM,2.28,Average,Software Engineering,3,30,70,14.4,36.1,50.5,C+,24,78.9,14.4,51.6,36,Late,10,90,24,13,15/04/2025 0:00,306,25/04/2025 0:00,Lab,11,30,Medium Risk,Highly Engaged,25/04/2025 0:00,28/04/2025 0:00,11,30,25/04/2025 11:51,MOD-IN2201,Pass,30,Software Measurement
Jayani Udagedara,ST5302,Female,ITM,3.53,Average,Software Engineering,3,30,70,23.3,61.9,85.2,A+,10,35.0,23.3,88.4,29,On-time,16,30,16,15,5/03/2025 0:00,327,5/03/2025 0:00,Presentation,20,30,Medium Risk,At-Risk Learner,5/04/2025 0:00,2/04/2025 0:00,5,30,5/03/2025 9:43,MOD-IN2201,Pass,30,Agile & Scrum
Hirantha Zoysa,ST5303,Male,IT,3.17,Good,Software Engineering,3,30,70,12.5,62.0,74.5,A-,28,92.3,12.5,88.6,57,On-time,22,17,19,9,15/01/2025 0:00,117,4/04/2025 0:00,Quiz,16,20,Low Risk,Passive Learner,22/03/2025 0:00,20/03/2025 0:00,18,27,4/04/2025 20:30,MOD-IN2201,Pass,30,"Requirements Engineering, UI/UX Design"
Oneli Gamlath,ST5304,Female,ITM,3.78,Average,Software Engineering,3,30,70,27.0,51.1,78.1,A,12,41.3,27.0,73.0,47,Late,4,26,34,0,27/02/2025 0:00,180,19/05/2025 0:00,Assignment,18,30,Medium Risk,Passive Learner,9/03/2025 0:00,7/03/2025 0:00,7,28,19/05/2025 12:56,MOD-IN2201,Pass,30,"General, Software Engineering Methods"
Chamara Dissanayake,ST5305,Male,ITM,3.5,Average,Software Engineering,3,30,70,24.7,57.7,82.4,A,16,53.3,24.7,82.5,31,Late,7,19,16,10,6/04/2025 0:00,496,16/07/2025 0:00,Assignment,13,20,Medium Risk,Passive Learner,29/04/2025 0:00,30/04/2025 0:00,13,26,16/07/2025 21:32,MOD-IN2201,Pass,30,"Software Engineering Methods, Software Development Models"
Oshan Rajapaksha,ST5306,Male,ITM,2.82,Average,Software Engineering,3,30,70,9.4,60.1,69.5,B+,25,81.9,9.4,85.8,66,On-time,10,27,14,8,15/01/2025 0:00,418,30/03/2025 0:00,Quiz,40,100,Medium Risk,Passive Learner,11/03/2025 0:00,13/03/2025 0:00,28,28,30/03/2025 18:37,MOD-IN2201,Pass,30,Software Development Models
Tharushi Thilakarathne,ST5307,Female,ITM,3.71,Good,Software Engineering,3,30,70,7.9,36.6,44.5,F,11,36.3,7.9,52.3,56,On-time,9,91,22,1,6/04/2025 0:00,117,15/04/2025 0:00,Presentation,7,30,Medium Risk,Passive Learner,27/04/2025 0:00,1/05/2025 0:00,18,27,15/04/2025 15:50,MOD-IN2201,Fail,30,"Software Development Models, Agile & Scrum"
Rashika Silva,ST5308,Female,ITM,3.55,Average,Software Engineering,3,30,70,19.0,58.2,77.2,A,28,94.5,19.0,83.1,48,On-time,13,78,35,2,5/03/2025 0:00,190,13/04/2025 0:00,Assignment,17,20,Low Risk,Passive Learner,16/05/2025 0:00,21/05/2025 0:00,9,25,13/04/2025 10:26,MOD-IN2201,Pass,30,UI/UX Design
Malith Perera,ST5309,Male,ITM,3.3,Average,Software Engineering,3,30,70,15.8,22.3,38.1,F,14,45.8,15.8,31.9,48,Late,14,46,26,7,6/02/2025 0:00,449,7/02/2025 0:00,Final Exam,7,30,Medium Risk,Highly Engaged,13/03/2025 0:00,10/03/2025 0:00,24,26,7/02/2025 16:49,MOD-IN2201,Fail,30,General
Eranga Sivarajah,ST5310,Male,ITM,3.6,Weak,Software Engineering,3,30,70,16.2,13.4,29.6,F,28,92.7,16.2,19.2,62,Late,13,16,24,14,15/04/2025 0:00,73,11/07/2025 0:00,Practical,6,100,Medium Risk,Passive Learner,2/07/2025 0:00,29/06/2025 0:00,15,28,11/07/2025 13:25,MOD-IN2201,Fail,30,"Software Maintenance & Evolution, Software Testing"
Nadeesha Rathnayake,ST5311,Female,ITM,3.7,Good,Software Engineering,3,30,70,9.5,65.5,75.0,A,15,49.7,9.5,93.6,51,Late,3,17,28,12,15/04/2025 0:00,489,23/05/2025 0:00,Presentation,42,100,Medium Risk,At-Risk Learner,12/05/2025 0:00,15/05/2025 0:00,8,26,23/05/2025 14:28,MOD-IN2201,Pass,30,"Requirements Engineering, UI/UX Design"
Nadeeka Dissanayake,ST5312,Female,IT,3.52,Average,Software Engineering,3,30,70,8.0,66.1,74.1,A-,18,60.2,8.0,94.4,87,On-time,25,84,12,14,15/01/2025 0:00,321,14/03/2025 0:00,Presentation,11,50,Low Risk,Highly Engaged,4/04/2025 0:00,8/04/2025 0:00,10,26,14/03/2025 20:51,MOD-IN2201,Pass,30,General
Osada Liyanage,ST5313,Male,ITM,3.84,Good,Software Engineering,3,30,70,23.4,45.5,68.9,B+,14,45.8,23.4,65.0,95,Late,24,30,32,5,6/02/2025 0:00,355,23/03/2025 0:00,Assignment,18,20,Low Risk,At-Risk Learner,11/04/2025 0:00,10/04/2025 0:00,25,25,23/03/2025 22:23,MOD-IN2201,Pass,30,Software Measurement
Hansika Wickramasinghe,ST5314,Female,IT,2.83,Good,Software Engineering,3,30,70,15.8,58.9,74.7,A-,28,92.1,15.8,84.2,44,On-time,18,56,31,10,23/03/2025 0:00,83,31/03/2025 0:00,Lab,53,100,Low Risk,Moderate Learner,7/06/2025 0:00,6/06/2025 0:00,26,30,31/03/2025 8:17,MOD-IN2201,Pass,30,Agile & Scrum
Jayantha Karunathilake,ST5315,Male,IT,3.35,Average,Software Engineering,3,30,70,6.5,11.1,17.6,F,20,65.1,6.5,15.9,31,Late,9,48,24,15,6/02/2025 0:00,77,7/05/2025 0:00,Final Exam,15,50,High Risk,At-Risk Learner,25/04/2025 0:00,28/04/2025 0:00,12,26,7/05/2025 18:09,MOD-IN2201,Fail,30,"Managing Software Projects, Software Maintenance & Evolution"
Ajith Jayasinghe,ST5316,Male,IT,2.09,Average,Software Engineering,3,30,70,18.0,34.9,52.9,C+,13,42.4,18.0,49.9,34,On-time,13,22,37,5,27/02/2025 0:00,167,20/04/2025 0:00,Midterm,15,20,High Risk,At-Risk Learner,28/03/2025 0:00,25/03/2025 0:00,12,26,20/04/2025 15:28,MOD-IN2201,Pass,30,"UI/UX Design, Managing Software Projects"
Ruchira Ganesan,ST5317,Male,IT,3.91,Average,Software Engineering,3,30,70,23.6,42.3,65.9,B+,13,42.9,23.6,60.5,73,On-time,3,85,18,8,6/04/2025 0:00,87,8/04/2025 0:00,Final Exam,25,30,Medium Risk,Passive Learner,17/06/2025 0:00,17/06/2025 0:00,11,30,8/04/2025 18:18,MOD-IN2201,Pass,30,"Managing Software Projects, Software Maintenance & Evolution"
Pranali Jayasinghe,ST5318,Female,ITM,3.32,Average,Software Engineering,3,30,70,18.4,26.1,44.5,F,24,79.5,18.4,37.3,49,Late,9,97,38,6,6/02/2025 0:00,281,16/04/2025 0:00,Quiz,23,30,Medium Risk,Moderate Learner,13/03/2025 0:00,12/03/2025 0:00,6,28,16/04/2025 14:05,MOD-IN2201,Fail,30,Managing Software Projects
Nadeeka Jayaweera,ST5319,Female,ITM,3.86,Good,Software Engineering,3,30,70,24.7,34.2,58.9,B-,8,26.6,24.7,48.8,50,Late,24,99,29,5,6/02/2025 0:00,311,8/05/2025 0:00,Practical,32,50,Medium Risk,Highly Engaged,28/03/2025 0:00,27/03/2025 0:00,23,28,8/05/2025 19:22,MOD-IN2201,Pass,30,Software Measurement
Nimal Perera,ST5320,Male,ITM,3.5,Weak,Software Engineering,3,30,70,21.3,47.1,68.4,B+,29,95.8,21.3,67.3,61,On-time,22,46,25,7,6/02/2025 0:00,235,22/03/2025 0:00,Presentation,19,20,Low Risk,Moderate Learner,13/03/2025 0:00,18/03/2025 0:00,14,26,22/03/2025 14:42,MOD-IN2201,Pass,30,UI/UX Design
Nadeesha Fernando,ST5321,Female,IT,2.84,Good,Software Engineering,3,30,70,16.0,26.7,42.7,F,14,46.2,16.0,38.2,94,Late,2,93,28,7,27/02/2025 0:00,232,23/05/2025 0:00,Practical,22,30,Medium Risk,Passive Learner,22/03/2025 0:00,21/03/2025 0:00,14,26,23/05/2025 9:21,MOD-IN2201,Fail,30,"Software Development Models, Agile & Scrum"
Sampath Jeyarajah,ST5322,Male,ITM,2.89,Good,Software Engineering,3,30,70,26.7,19.5,46.2,C,9,29.5,26.7,27.9,48,On-time,24,16,27,6,6/04/2025 0:00,414,7/06/2025 0:00,Assignment,26,30,Medium Risk,At-Risk Learner,13/04/2025 0:00,10/04/2025 0:00,26,26,7/06/2025 12:54,MOD-IN2201,Pass,30,Software Measurement
Oshan Edirisinghe,ST5323,Male,ITM,2.66,Good,Software Engineering,3,30,70,9.0,20.4,29.4,F,7,23.5,9.0,29.2,68,On-time,20,34,39,7,23/03/2025 0:00,355,10/05/2025 0:00,Quiz,12,20,High Risk,At-Risk Learner,8/06/2025 0:00,12/06/2025 0:00,13,30,10/05/2025 8:38,MOD-IN2201,Fail,30,Software Testing
Kavya Siriwardana,ST5324,Female,IT,2.6,Average,Software Engineering,3,30,70,16.7,18.4,35.1,F,29,97.7,16.7,26.3,45,On-time,4,55,18,4,23/03/2025 0:00,449,2/06/2025 0:00,Midterm,38,50,Medium Risk,Passive Learner,30/06/2025 0:00,2/07/2025 0:00,15,30,2/06/2025 9:01,MOD-IN2201,Fail,30,"UI/UX Design, Managing Software Projects"
Udara Jayasinghe,ST5325,Male,ITM,3.95,Average,Software Engineering,3,30,70,20.1,22.5,42.6,F,28,91.7,20.1,32.1,74,On-time,19,42,21,9,5/03/2025 0:00,421,24/06/2025 0:00,Assignment,57,100,Low Risk,Moderate Learner,23/04/2025 0:00,26/04/2025 0:00,12,30,24/06/2025 13:41,MOD-IN2201,Fail,30,Software Engineering Methods
Niroshan Ranawaka,ST5326,Male,IT,3.54,Average,Software Engineering,3,30,70,27.6,49.8,77.4,A,29,97.6,27.6,71.1,73,Late,7,71,37,8,6/04/2025 0:00,307,26/07/2025 0:00,Presentation,17,20,Low Risk,Passive Learner,30/06/2025 0:00,1/07/2025 0:00,20,30,26/07/2025 9:16,MOD-IN2201,Pass,30,Managing Software Projects
Imasha Udagedara,ST5327,Female,ITM,3.34,Average,Software Engineering,3,30,70,8.8,60.8,69.6,B+,21,70.5,8.8,86.8,43,On-time,25,54,23,6,6/02/2025 0:00,483,10/04/2025 0:00,Presentation,13,20,Low Risk,Highly Engaged,18/04/2025 0:00,20/04/2025 0:00,9,25,10/04/2025 16:18,MOD-IN2201,Pass,30,UI/UX Design
Chathuni Zoysa,ST5328,Female,IT,2.2,Average,Software Engineering,3,30,70,22.2,51.4,73.6,A-,12,39.4,22.2,73.4,83,Late,3,12,36,2,15/01/2025 0:00,93,18/02/2025 0:00,Lab,23,30,Medium Risk,Passive Learner,11/03/2025 0:00,15/03/2025 0:00,12,26,18/02/2025 22:27,MOD-IN2201,Pass,30,"Software Engineering Methods, Software Development Models"
Kasun Nanayakkara,ST5329,Male,IT,2.47,Good,Software Engineering,3,30,70,21.2,17.0,38.2,F,21,68.7,21.2,24.3,62,Late,5,37,42,8,6/02/2025 0:00,447,30/04/2025 0:00,Quiz,33,100,Medium Risk,Moderate Learner,3/05/2025 0:00,3/05/2025 0:00,12,26,30/04/2025 10:26,MOD-IN2201,Fail,30,Requirements Engineering
Kavinda Karunathilake,ST5330,Male,IT,2.42,Weak,Software Engineering,3,30,70,21.8,37.0,58.8,B-,30,98.4,21.8,52.9,76,On-time,17,53,24,11,6/04/2025 0:00,184,26/07/2025 0:00,Quiz,98,100,Medium Risk,Moderate Learner,14/07/2025 0:00,16/07/2025 0:00,6,25,26/07/2025 17:45,MOD-IN2201,Pass,30,Software Testing
Yasodha Jayaweera,ST5331,Female,ITM,3.85,Excellent,Software Engineering,3,30,70,10.0,29.9,39.9,F,6,20.9,10.0,42.7,69,On-time,2,16,34,1,15/01/2025 0:00,495,26/03/2025 0:00,Assignment,86,100,Medium Risk,Passive Learner,23/04/2025 0:00,22/04/2025 0:00,13,27,26/03/2025 15:31,MOD-IN2201,Fail,30,"Requirements Engineering, UI/UX Design"
Prabath Senanayake,ST5332,Male,IT,3.24,Good,Software Engineering,3,30,70,15.4,15.7,31.1,F,10,31.9,15.4,22.5,93,On-time,23,41,18,2,27/02/2025 0:00,471,2/03/2025 0:00,Final Exam,10,100,Medium Risk,At-Risk Learner,21/05/2025 0:00,21/05/2025 0:00,20,26,2/03/2025 10:20,MOD-IN2201,Fail,30,Software Engineering Methods
Rashika Jayaweera,ST5333,Female,ITM,3.09,Weak,Software Engineering,3,30,70,19.1,61.7,80.8,A,20,67.4,19.1,88.2,69,On-time,17,85,35,13,15/01/2025 0:00,441,17/01/2025 0:00,Lab,19,100,Low Risk,Highly Engaged,15/04/2025 0:00,17/04/2025 0:00,16,26,17/01/2025 14:35,MOD-IN2201,Pass,30,
Udani Jayasinghe,ST5334,Female,IT,2.05,Average,Software Engineering,3,30,70,21.0,12.3,33.3,F,23,77.1,21.0,17.6,87,Late,12,69,30,7,23/03/2025 0:00,237,22/04/2025 0:00,Quiz,40,100,Medium Risk,Moderate Learner,24/06/2025 0:00,22/06/2025 0:00,4,25,22/04/2025 22:44,MOD-IN2201,Fail,30,"Software Maintenance & Evolution, Software Testing"
Tharushi Fernando,ST5335,Female,ITM,2.58,Good,Software Engineering,3,30,70,16.2,13.4,29.6,F,26,88.0,16.2,19.2,32,On-time,11,83,32,3,27/02/2025 0:00,133,4/06/2025 0:00,Assignment,12,50,Medium Risk,Moderate Learner,25/04/2025 0:00,24/04/2025 0:00,26,30,4/06/2025 10:28,MOD-IN2201,Fail,30,Requirements Engineering
Dilrukshi Gunawardena,ST5336,Female,IT,3.85,Weak,Software Engineering,3,30,70,19.8,23.4,43.2,F,29,97.1,19.8,33.4,57,On-time,24,43,22,9,6/02/2025 0:00,278,19/02/2025 0:00,Assignment,49,100,Low Risk,Moderate Learner,13/02/2025 0:00,12/02/2025 0:00,7,26,19/02/2025 13:53,MOD-IN2201,Fail,30,Software Development Models
Thilini Gamlath,ST5337,Female,ITM,3.22,Average,Software Engineering,3,30,70,13.8,48.2,62.0,B,19,62.9,13.8,68.8,37,Late,3,84,13,4,6/02/2025 0:00,52,11/04/2025 0:00,Final Exam,25,50,Medium Risk,Passive Learner,13/04/2025 0:00,14/04/2025 0:00,15,30,11/04/2025 15:37,MOD-IN2201,Pass,30,"Requirements Engineering, UI/UX Design"
Methuli Jeyarajah,ST5338,Female,ITM,2.29,Average,Software Engineering,3,30,70,11.1,30.7,41.8,F,28,94.2,11.1,43.9,85,On-time,4,56,33,15,6/04/2025 0:00,234,21/06/2025 0:00,Final Exam,54,100,Medium Risk,Moderate Learner,24/05/2025 0:00,29/05/2025 0:00,22,26,21/06/2025 8:25,MOD-IN2201,Fail,30,Requirements Engineering
Bandara Hapuarachchi,ST5339,Male,IT,3.59,Average,Software Engineering,3,30,70,9.8,48.9,58.7,B-,18,59.3,9.8,69.8,62,Late,7,28,9,3,27/02/2025 0:00,487,24/05/2025 0:00,Quiz,27,50,Medium Risk,Moderate Learner,28/03/2025 0:00,28/03/2025 0:00,17,28,24/05/2025 14:03,MOD-IN2201,Pass,30,"Software Development Models, Agile & Scrum"
Oshan Pathirana,ST5340,Male,ITM,2.27,Good,Software Engineering,3,30,70,24.0,63.2,87.2,A+,27,90.0,24.0,90.3,82,On-time,10,43,25,2,15/01/2025 0:00,139,3/03/2025 0:00,Midterm,7,30,Medium Risk,Passive Learner,31/01/2025 0:00,2/02/2025 0:00,18,26,3/03/2025 15:43,MOD-IN2201,Pass,30,"Requirements Engineering, UI/UX Design"
Lahiru Piyarathna,ST5341,Male,ITM,2.69,Average,Software Engineering,3,30,70,17.4,64.1,81.5,A,12,39.4,17.4,91.6,45,Late,24,95,36,1,27/02/2025 0:00,361,15/04/2025 0:00,Midterm,17,50,Medium Risk,Highly Engaged,31/05/2025 0:00,3/06/2025 0:00,20,28,15/04/2025 10:45,MOD-IN2201,Pass,30,Software Maintenance & Evolution
Gopal Kumara,ST5342,Male,ITM,2.24,Average,Software Engineering,3,30,70,19.6,22.9,42.5,F,28,94.9,19.6,32.7,85,On-time,22,25,30,3,6/04/2025 0:00,353,27/06/2025 0:00,Midterm,15,30,Medium Risk,Passive Learner,2/06/2025 0:00,7/06/2025 0:00,25,30,27/06/2025 21:33,MOD-IN2201,Fail,30,Software Testing
Ajith Silva,ST5343,Male,IT,2.15,Weak,Software Engineering,3,30,70,18.1,15.1,33.2,F,22,72.9,18.1,21.6,57,Late,22,66,42,5,15/04/2025 0:00,141,29/07/2025 0:00,Lab,19,30,High Risk,At-Risk Learner,27/06/2025 0:00,28/06/2025 0:00,22,28,29/07/2025 20:45,MOD-IN2201,Fail,30,Agile & Scrum
Ishan Ranawaka,ST5344,Male,ITM,2.79,Average,Software Engineering,3,30,70,23.3,18.5,41.8,F,17,57.9,23.3,26.4,74,Late,23,28,37,4,5/03/2025 0:00,429,26/03/2025 0:00,Midterm,39,100,Medium Risk,Moderate Learner,17/05/2025 0:00,14/05/2025 0:00,27,27,26/03/2025 20:04,MOD-IN2201,Fail,30,Software Testing
Dilrukshi Rajapaksha,ST5345,Female,IT,2.31,Good,Software Engineering,3,30,70,17.4,43.8,61.2,B,25,84.2,17.4,62.6,47,Late,24,47,22,6,15/01/2025 0:00,393,23/04/2025 0:00,Lab,5,20,Medium Risk,Moderate Learner,6/03/2025 0:00,11/03/2025 0:00,14,28,23/04/2025 22:11,MOD-IN2201,Pass,30,Software Testing
Malini Yapa,ST5346,Female,IT,2.31,Good,Software Engineering,3,30,70,22.2,32.8,55.0,B-,24,80.6,22.2,46.9,94,On-time,25,57,28,8,23/03/2025 0:00,361,30/06/2025 0:00,Assignment,15,20,Medium Risk,Highly Engaged,13/04/2025 0:00,15/04/2025 0:00,7,30,30/06/2025 10:32,MOD-IN2201,Pass,30,Managing Software Projects
Vimukthi Rambukwella,ST5347,Male,IT,3.5,Excellent,Software Engineering,3,30,70,8.5,38.4,46.9,C,13,44.5,8.5,54.8,30,On-time,9,81,28,7,6/04/2025 0:00,500,14/07/2025 0:00,Practical,7,30,Medium Risk,At-Risk Learner,14/07/2025 0:00,15/07/2025 0:00,25,26,14/07/2025 21:27,MOD-IN2201,Pass,30,Requirements Engineering
Pranali Fonseka,ST5348,Female,ITM,3.04,Good,Software Engineering,3,30,70,17.8,28.8,46.6,C,18,59.3,17.8,41.2,91,Late,11,34,14,11,23/03/2025 0:00,347,6/04/2025 0:00,Assignment,7,30,Medium Risk,Moderate Learner,28/04/2025 0:00,3/05/2025 0:00,23,30,6/04/2025 10:54,MOD-IN2201,Pass,30,"Managing Software Projects, Software Maintenance & Evolution"
Niroshan Gunawardena,ST5349,Male,IT,2.31,Average,Software Engineering,3,30,70,29.3,20.2,49.5,C,18,61.0,29.3,28.8,76,Late,6,40,20,14,23/03/2025 0:00,374,24/06/2025 0:00,Presentation,11,20,Medium Risk,Moderate Learner,30/03/2025 0:00,31/03/2025 0:00,19,26,24/06/2025 10:38,MOD-IN2201,Pass,30,General
Janaka Rambukwella,ST5350,Male,ITM,1.86,Good,Software Engineering,3,30,70,21.6,57.4,79.0,A,9,29.6,21.6,82.0,72,Late,20,85,23,11,27/02/2025 0:00,111,24/05/2025 0:00,Quiz,9,50,Medium Risk,Highly Engaged,9/03/2025 0:00,13/03/2025 0:00,16,30,24/05/2025 10:31,MOD-IN2201,Pass,30,Agile & Scrum
Rashika Siriwardana,ST5351,Female,ITM,3.56,Average,Software Engineering,3,30,70,17.7,54.9,72.6,A-,28,92.2,17.7,78.4,73,Late,7,100,10,11,15/01/2025 0:00,417,22/03/2025 0:00,Presentation,27,50,Low Risk,Highly Engaged,17/04/2025 0:00,21/04/2025 0:00,4,30,22/03/2025 21:15,MOD-IN2201,Pass,30,"Software Engineering Methods, Software Development Models"
Rashika Herath,ST5352,Female,ITM,3.53,Good,Software Engineering,3,30,70,24.7,55.6,80.3,A,24,78.6,24.7,79.4,50,On-time,4,20,28,6,6/02/2025 0:00,345,26/05/2025 0:00,Final Exam,41,50,Low Risk,Passive Learner,9/04/2025 0:00,8/04/2025 0:00,26,26,26/05/2025 10:00,MOD-IN2201,Pass,30,Agile & Scrum
Rajeev Opatha,ST5353,Male,IT,2.55,Good,Software Engineering,3,30,70,23.0,15.5,38.5,F,20,67.4,23.0,22.1,43,On-time,7,29,26,2,23/03/2025 0:00,99,20/04/2025 0:00,Lab,22,100,High Risk,At-Risk Learner,21/04/2025 0:00,25/04/2025 0:00,15,28,20/04/2025 14:55,MOD-IN2201,Fail,30,"Software Measurement, General"
Thilini Jayasinghe,ST5354,Female,ITM,3.28,Average,Software Engineering,3,30,70,26.3,54.9,81.2,A,6,21.0,26.3,78.5,70,Late,3,33,13,5,23/03/2025 0:00,182,25/04/2025 0:00,Final Exam,39,50,Medium Risk,Passive Learner,6/04/2025 0:00,5/04/2025 0:00,16,30,25/04/2025 14:36,MOD-IN2201,Pass,30,"UI/UX Design, Managing Software Projects"
Chathuni Wickramasinghe,ST5355,Female,IT,3.06,Weak,Software Engineering,3,30,70,16.4,49.6,66.0,B+,19,64.5,16.4,70.8,56,On-time,2,27,32,4,27/02/2025 0:00,261,24/04/2025 0:00,Lab,12,30,Medium Risk,Passive Learner,25/05/2025 0:00,24/05/2025 0:00,26,26,24/04/2025 22:05,MOD-IN2201,Pass,30,UI/UX Design
Dilrukshi Hapuarachchi,ST5356,Female,ITM,2.24,Good,Software Engineering,3,30,70,10.6,22.5,33.1,F,13,43.1,10.6,32.2,70,Late,10,92,34,3,15/04/2025 0:00,107,18/07/2025 0:00,Quiz,25,50,High Risk,At-Risk Learner,6/05/2025 0:00,10/05/2025 0:00,10,27,18/07/2025 13:04,MOD-IN2201,Fail,30,"Agile & Scrum, Requirements Engineering"
Ranga Subasinghe,ST5357,Male,IT,2.1,Weak,Software Engineering,3,30,70,28.4,59.4,87.8,A+,15,49.4,28.4,84.8,95,Late,20,100,30,12,6/02/2025 0:00,370,23/02/2025 0:00,Quiz,18,20,Low Risk,Highly Engaged,17/05/2025 0:00,17/05/2025 0:00,8,25,23/02/2025 9:48,MOD-IN2201,Pass,30,Managing Software Projects
Sewwandi Jayaweera,ST5358,Female,ITM,3.3,Average,Software Engineering,3,30,70,17.8,11.7,29.5,F,22,73.5,17.8,16.7,65,On-time,18,43,25,7,15/01/2025 0:00,93,19/04/2025 0:00,Presentation,30,100,Medium Risk,Moderate Learner,8/02/2025 0:00,11/02/2025 0:00,18,25,19/04/2025 9:30,MOD-IN2201,Fail,30,Software Maintenance & Evolution
Vimukthi Jayasinghe,ST5359,Male,ITM,3.75,Weak,Software Engineering,3,30,70,21.2,42.3,63.5,B,7,22.6,21.2,60.5,90,On-time,4,19,33,4,6/04/2025 0:00,120,22/07/2025 0:00,Lab,47,50,Medium Risk,Passive Learner,8/06/2025 0:00,12/06/2025 0:00,11,28,22/07/2025 21:22,MOD-IN2201,Pass,30,"Software Maintenance & Evolution, Software Testing"
Kalani Ganesan,ST5360,Female,ITM,3.75,Average,Software Engineering,3,30,70,22.2,59.0,81.2,A,15,50.9,22.2,84.3,45,Late,3,93,34,8,15/01/2025 0:00,193,10/03/2025 0:00,Practical,17,20,Low Risk,At-Risk Learner,15/04/2025 0:00,14/04/2025 0:00,7,26,10/03/2025 19:56,MOD-IN2201,Pass,30,"Software Engineering Methods, Software Development Models"
